session_id,timestamp,device_model,firmware_version,satellite_id,ground_station_id,service_type,snr_db,elevation_degrees,handshake_latency_ms,packet_drop_rate
SES-188718,2026-08-27 15:13:59,iPhone 16 Pro,v18.2.0-b2,GS-LEO-21,GS-TX-A,Messages_Satellite,11.07,37.5,852.0,0.0551
SES-188719,2026-08-17 23:51:06,iPhone 15 Pro,v18.2.0-b2,GS-LEO-09,GS-CA-B,Roadside_Assistance,9.74,74.7,3606.0,0.0162
SES-188720,2026-08-15 14:48:54,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-FL-C,Messages_Satellite,18.86,54.5,739.0,0.0619
SES-188721,2026-08-01 09:06:30,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Messages_Satellite,17.51,52.2,825.0,0.0931
SES-188722,2026-08-31 14:51:20,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-FL-C,FindMy_Ping,7.43,65.6,1014.0,0.1069
SES-188723,2026-08-11 19:48:59,iPhone 16 Pro,v18.2.0-b2,GS-LEO-23,GS-OR-D,FindMy_Ping,12.93,19.8,915.0,0.0829
SES-188724,2026-08-03 23:45:22,iPhone 16 Pro,v18.2.0-b2,GS-LEO-22,GS-TX-A,Messages_Satellite,11.64,74.8,3046.0,0.0842
SES-188725,2026-08-10 10:51:47,iPhone 16 Pro,v18.2.0-b2,GS-LEO-13,GS-TX-A,Roadside_Assistance,4.99,48.0,1036.0,0.0775
SES-188726,2026-08-07 23:09:41,iPhone 15 Pro,v18.1.0,GS-LEO-02,GS-OR-D,Messages_Satellite,13.17,51.9,841.0,0.0835
SES-188727,2026-08-18 09:53:41,iPhone 16 Pro,v18.2.0-b2,GS-LEO-03,GS-OR-D,FindMy_Ping,13.95,18.2,883.0,0.1056
SES-188728,2026-08-11 18:33:48,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,Messages_Satellite,10.9,39.9,1010.0,0.1144
SES-188729,2026-08-18 23:09:19,iPhone 15 Pro,v18.2.0-b2,GS-LEO-03,GS-FL-C,Messages_Satellite,5.75,68.6,3873.0,0.1426
SES-188730,2026-08-16 15:54:59,iPhone 15 Pro,v18.1.0,GS-LEO-23,GS-FL-C,Messages_Satellite,5.69,32.8,1117.0,0.0841
SES-188731,2026-08-17 00:29:11,Watch Ultra 2,v18.2.0-b2,GS-LEO-05,GS-OR-D,Messages_Satellite,17.17,51.4,826.0,0.1634
SES-188732,2026-08-29 15:21:36,iPhone 16 Pro,v18.2.0-b2,GS-LEO-24,GS-OR-D,Emergency_SOS,18.43,61.5,724.0,0.0791
SES-188733,2026-08-30 07:19:08,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-FL-C,FindMy_Ping,9.04,54.4,999.0,0.0576
SES-188734,2026-08-18 12:10:58,iPhone 16 Pro,v18.1.0,GS-LEO-09,GS-FL-C,Messages_Satellite,4.05,52.0,1110.0,0.0716
SES-188735,2026-08-10 12:15:59,iPhone 16 Pro,v18.2.0-b2,GS-LEO-17,GS-CA-B,Messages_Satellite,11.4,73.5,933.0,0.3428
SES-188736,2026-08-30 00:05:58,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-TX-A,FindMy_Ping,9.39,83.7,958.0,0.0051
SES-188737,2026-08-22 19:13:54,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,Emergency_SOS,8.48,49.3,1022.0,0.0434
SES-188738,2026-08-09 18:56:21,iPhone 17 Pro,v18.1.0,GS-LEO-23,GS-OR-D,Emergency_SOS,15.36,74.4,829.0,0.0932
SES-188739,2026-08-01 12:52:55,iPhone 16 Pro,v18.1.0,GS-LEO-20,GS-CA-B,Messages_Satellite,17.78,71.2,773.0,0.0227
SES-188740,2026-08-16 18:05:30,Watch Ultra 2,v18.2.1,GS-LEO-01,GS-CA-B,Messages_Satellite,11.87,29.6,772.0,0.0603
SES-188741,2026-08-21 02:14:43,Watch Ultra 3,v18.2.1,GS-LEO-09,GS-OR-D,FindMy_Ping,6.33,82.3,1021.0,0.0279
SES-188742,2026-08-01 18:26:47,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-FL-C,Messages_Satellite,11.93,31.8,914.0,0.0258
SES-188743,2026-08-01 03:35:56,Watch Ultra 3,v18.2.0-b2,GS-LEO-24,GS-CA-B,Messages_Satellite,9.74,76.6,4052.0,0.0966
SES-188744,2026-08-31 20:54:09,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-TX-A,Emergency_SOS,7.19,80.0,976.0,0.0279
SES-188745,2026-08-21 06:35:20,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-CA-B,Emergency_SOS,7.15,16.2,1070.0,0.1965
SES-188746,2026-08-15 06:19:51,Watch Ultra 2,v18.2.0-b2,GS-LEO-06,GS-CA-B,Roadside_Assistance,16.54,67.8,850.0,0.0571
SES-188747,2026-08-07 19:07:11,Watch Ultra 3,v18.2.0-b2,GS-LEO-06,GS-TX-A,Messages_Satellite,5.34,80.5,1085.0,0.0191
SES-188748,2026-08-01 02:36:21,Watch Ultra 3,v18.2.1,GS-LEO-04,GS-OR-D,Messages_Satellite,14.97,66.2,783.0,0.074
SES-188749,2026-08-30 10:20:47,iPhone 17 Pro,v18.2.0-b2,GS-LEO-19,GS-OR-D,Messages_Satellite,14.79,42.9,2679.0,0.0049
SES-188750,2026-08-09 10:06:16,iPhone 16 Pro,v18.2.0-b2,GS-LEO-07,GS-TX-A,Messages_Satellite,12.23,33.5,962.0,0.0239
SES-188751,2026-08-07 21:36:13,iPhone 16 Pro,v18.1.0,GS-LEO-23,GS-TX-A,FindMy_Ping,10.99,76.6,973.0,0.028
SES-188752,2026-08-18 14:12:39,iPhone 17 Pro,v18.2.0-b2,GS-LEO-10,GS-FL-C,Emergency_SOS,18.37,80.5,726.0,0.0444
SES-188753,2026-08-28 13:35:52,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,14.44,55.1,751.0,0.0212
SES-188754,2026-08-24 20:59:59,iPhone 15 Pro,v18.2.1,GS-LEO-20,GS-CA-B,Roadside_Assistance,19.22,71.3,735.0,0.0484
SES-188755,2026-08-12 23:33:13,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-OR-D,Roadside_Assistance,15.52,70.7,846.0,0.0277
SES-188756,2026-08-31 00:11:09,iPhone 16 Pro,v18.2.1,GS-LEO-21,GS-TX-A,FindMy_Ping,15.17,44.5,768.0,0.0535
SES-188757,2026-08-21 03:01:21,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-CA-B,Messages_Satellite,16.86,78.2,722.0,0.6481
SES-188758,2026-08-23 12:22:58,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-TX-A,Messages_Satellite,12.97,68.4,880.0,0.0174
SES-188759,2026-08-03 07:07:55,iPhone 16 Pro,v18.2.1,GS-LEO-13,GS-TX-A,FindMy_Ping,14.41,25.8,860.0,0.0362
SES-188760,2026-08-22 15:19:47,Watch Ultra 3,v18.1.0,GS-LEO-19,GS-OR-D,Roadside_Assistance,11.07,63.4,975.0,0.0853
SES-188761,2026-08-05 04:50:05,iPhone 17 Pro,v18.2.1,GS-LEO-09,GS-CA-B,Messages_Satellite,6.72,19.9,928.0,0.0691
SES-188762,2026-08-03 01:44:44,iPhone 17 Pro,v18.2.1,GS-LEO-18,GS-OR-D,Messages_Satellite,13.5,17.3,953.0,0.0062
SES-188763,2026-08-19 21:23:48,iPhone 17 Pro,v18.2.0-b2,GS-LEO-02,GS-CA-B,Emergency_SOS,13.95,25.3,734.0,0.4237
SES-188764,2026-08-02 01:42:20,Watch Ultra 2,v18.1.0,GS-LEO-19,GS-OR-D,Messages_Satellite,16.07,84.0,830.0,0.1135
SES-188765,2026-08-05 20:11:12,Watch Ultra 2,v18.2.0-b2,GS-LEO-22,GS-FL-C,Roadside_Assistance,13.02,52.5,3460.0,0.0502
SES-188766,2026-08-05 03:30:42,Watch Ultra 3,v18.2.0-b2,GS-LEO-16,GS-OR-D,Roadside_Assistance,0.2,68.6,1233.0,0.0418
SES-188767,2026-08-12 07:00:13,iPhone 16 Pro,v18.1.0,GS-LEO-13,GS-FL-C,Messages_Satellite,10.49,37.9,900.0,0.0204
SES-188768,2026-08-31 15:18:02,iPhone 15 Pro,v18.2.1,GS-LEO-05,GS-CA-B,Emergency_SOS,16.02,47.2,807.0,0.0688
SES-188769,2026-08-01 05:02:44,iPhone 17 Pro,v18.2.1,GS-LEO-15,GS-TX-A,Messages_Satellite,14.97,21.1,776.0,0.1787
SES-188770,2026-08-11 20:55:42,Watch Ultra 2,v18.2.0-b2,GS-LEO-20,GS-CA-B,Roadside_Assistance,12.03,45.2,4206.0,0.6356
SES-188771,2026-08-07 14:10:26,iPhone 15 Pro,v18.2.1,GS-LEO-08,GS-CA-B,Messages_Satellite,15.69,84.8,794.0,0.0147
SES-188772,2026-08-08 20:59:36,iPhone 16 Pro,v18.2.1,GS-LEO-08,GS-FL-C,Roadside_Assistance,10.48,49.6,887.0,0.0888
SES-188773,2026-08-11 05:56:48,Watch Ultra 2,v18.1.0,GS-LEO-04,GS-OR-D,Messages_Satellite,20.25,36.0,670.0,0.0486
SES-188774,2026-08-08 17:51:56,iPhone 17 Pro,v18.2.1,GS-LEO-04,GS-TX-A,Messages_Satellite,6.74,24.9,1069.0,0.0347
SES-188775,2026-08-13 02:59:22,iPhone 17 Pro,v18.2.1,GS-LEO-21,GS-OR-D,Emergency_SOS,16.17,48.2,737.0,0.0288
SES-188776,2026-08-18 05:23:01,iPhone 17 Pro,v18.1.0,GS-LEO-16,GS-FL-C,Messages_Satellite,17.64,57.6,759.0,0.045
SES-188777,2026-08-15 19:06:19,iPhone 16 Pro,v18.2.1,GS-LEO-04,GS-OR-D,Messages_Satellite,9.48,84.4,943.0,0.0536
SES-188778,2026-08-11 20:43:37,Watch Ultra 2,v18.2.1,GS-LEO-19,GS-FL-C,Emergency_SOS,14.51,33.5,815.0,0.2073
SES-188779,2026-08-10 15:38:20,iPhone 17 Pro,v18.1.0,GS-LEO-03,GS-TX-A,Messages_Satellite,14.04,63.4,848.0,0.0481
SES-188780,2026-08-24 23:31:32,iPhone 17 Pro,v18.2.0-b2,GS-LEO-19,GS-TX-A,Roadside_Assistance,11.14,37.2,890.0,0.0152
SES-188781,2026-08-13 14:16:29,iPhone 17 Pro,v18.2.0-b2,GS-LEO-17,GS-CA-B,Emergency_SOS,10.67,39.9,906.0,0.0859
SES-188782,2026-08-16 11:13:53,iPhone 15 Pro,v18.2.1,GS-LEO-17,GS-FL-C,Messages_Satellite,13.67,15.0,822.0,0.0222
SES-188783,2026-08-11 02:03:40,iPhone 17 Pro,v18.2.0-b2,GS-LEO-10,GS-OR-D,Roadside_Assistance,14.35,58.3,794.0,0.1234
SES-188784,2026-08-21 20:38:42,iPhone 16 Pro,v18.1.0,GS-LEO-10,GS-OR-D,Messages_Satellite,,73.8,782.0,0.0567
SES-188785,2026-08-17 06:16:12,iPhone 15 Pro,v18.1.0,GS-LEO-07,GS-OR-D,Messages_Satellite,16.04,33.2,708.0,0.0904
SES-188786,2026-08-20 08:59:54,iPhone 17 Pro,v18.2.0-b2,GS-LEO-01,GS-CA-B,Messages_Satellite,7.84,20.3,957.0,0.1227
SES-188787,2026-08-02 19:49:39,iPhone 16 Pro,v18.2.1,GS-LEO-06,GS-FL-C,Roadside_Assistance,10.69,40.1,876.0,0.2573
SES-188788,2026-08-07 16:12:22,Watch Ultra 3,v18.2.1,GS-LEO-23,GS-OR-D,Messages_Satellite,16.39,62.4,902.0,0.0185
SES-188789,2026-08-19 22:36:47,iPhone 17 Pro,v18.2.1,GS-LEO-13,GS-OR-D,Emergency_SOS,18.21,19.6,733.0,0.0096
SES-188790,2026-08-24 02:04:54,iPhone 15 Pro,v18.2.0-b2,GS-LEO-14,GS-OR-D,Emergency_SOS,14.15,55.9,779.0,0.0256
SES-188791,2026-08-16 03:19:50,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-FL-C,FindMy_Ping,18.82,39.4,2229.0,0.0729
SES-188792,2026-08-05 20:19:43,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-FL-C,Roadside_Assistance,,80.5,2970.0,0.209
SES-188793,2026-08-09 08:37:15,Watch Ultra 3,v18.1.0,GS-LEO-11,GS-FL-C,Messages_Satellite,8.27,24.4,1030.0,0.1275
SES-188794,2026-08-04 22:07:42,iPhone 16 Pro,v18.1.0,GS-LEO-01,GS-FL-C,Messages_Satellite,0.83,70.6,1198.0,0.0124
SES-188795,2026-08-20 04:43:46,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-OR-D,Emergency_SOS,15.29,59.4,797.0,0.312
SES-188796,2026-08-11 16:53:19,iPhone 16 Pro,v18.2.1,GS-LEO-18,GS-TX-A,FindMy_Ping,13.72,60.3,812.0,0.0952
SES-188797,2026-08-25 16:11:18,iPhone 17 Pro,v18.2.1,GS-LEO-02,GS-TX-A,Emergency_SOS,5.08,80.4,968.0,0.0389
SES-188798,2026-08-09 00:34:49,iPhone 15 Pro,v18.2.1,GS-LEO-05,GS-OR-D,Messages_Satellite,16.36,59.4,751.0,0.0055
SES-188799,2026-08-13 04:19:07,iPhone 16 Pro,v18.2.1,GS-LEO-17,GS-OR-D,Messages_Satellite,16.13,64.1,818.0,0.187
SES-188800,2026-08-16 06:08:04,iPhone 17 Pro,v18.1.0,GS-LEO-18,GS-TX-A,Roadside_Assistance,12.76,63.5,885.0,0.0015
SES-188801,2026-08-29 08:08:56,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-CA-B,Messages_Satellite,12.08,28.3,879.0,0.0544
SES-188802,2026-08-19 13:56:15,iPhone 16 Pro,v18.2.1,GS-LEO-10,GS-CA-B,Roadside_Assistance,9.76,69.2,887.0,0.6914
SES-188803,2026-08-10 01:24:41,Watch Ultra 2,v18.2.0-b2,GS-LEO-02,GS-FL-C,Messages_Satellite,15.61,71.4,789.0,0.0901
SES-188804,2026-08-09 03:22:06,iPhone 17 Pro,v18.1.0,GS-LEO-15,GS-OR-D,Messages_Satellite,12.57,60.9,897.0,0.0424
SES-188805,2026-08-12 00:19:47,iPhone 17 Pro,v18.2.0-b2,GS-LEO-07,GS-TX-A,Messages_Satellite,7.94,79.3,1120.0,0.1104
SES-188806,2026-08-31 03:30:18,iPhone 16 Pro,v18.2.0-b2,GS-LEO-16,GS-TX-A,Messages_Satellite,15.68,45.5,811.0,0.0413
SES-188807,2026-08-31 21:18:50,iPhone 16 Pro,v18.2.1,GS-LEO-03,GS-TX-A,Messages_Satellite,8.2,46.8,931.0,0.205
SES-188808,2026-08-24 16:18:48,iPhone 15 Pro,v18.1.0,GS-LEO-11,GS-TX-A,Messages_Satellite,13.29,72.3,990.0,0.0537
SES-188809,2026-08-07 22:44:02,iPhone 16 Pro,v18.2.1,GS-LEO-01,GS-FL-C,Messages_Satellite,13.53,57.0,932.0,0.0558
SES-188810,2026-08-14 12:18:52,Watch Ultra 2,v18.2.0-b2,GS-LEO-20,GS-FL-C,FindMy_Ping,11.16,56.6,874.0,0.0572
SES-188811,2026-08-27 02:09:53,iPhone 15 Pro,v18.1.0,GS-LEO-24,GS-OR-D,Roadside_Assistance,14.96,63.7,789.0,0.1339
SES-188812,2026-08-13 17:58:19,iPhone 17 Pro,v18.2.0-b2,GS-LEO-20,GS-FL-C,Messages_Satellite,15.56,52.6,2452.0,0.0696
SES-188813,2026-08-11 13:43:46,iPhone 16 Pro,v18.1.0,GS-LEO-21,GS-OR-D,Emergency_SOS,11.17,49.9,894.0,0.1452
SES-188814,2026-08-28 18:35:56,iPhone 15 Pro,v18.2.1,GS-LEO-08,GS-FL-C,Messages_Satellite,15.01,22.7,877.0,0.0094
SES-188815,2026-08-21 18:14:41,Watch Ultra 3,v18.1.0,GS-LEO-11,GS-CA-B,Messages_Satellite,12.68,80.7,807.0,0.0575
SES-188816,2026-08-03 09:35:18,iPhone 15 Pro,v18.2.1,GS-LEO-24,GS-OR-D,Roadside_Assistance,14.06,19.4,882.0,0.05
SES-188817,2026-08-29 23:53:13,iPhone 16 Pro,v18.1.0,GS-LEO-23,GS-OR-D,Messages_Satellite,15.04,27.5,807.0,0.0157
SES-188818,2026-08-29 13:40:35,iPhone 16 Pro,v18.1.0,GS-LEO-09,GS-OR-D,Roadside_Assistance,7.44,63.9,1059.0,0.0861
SES-188819,2026-08-19 10:37:16,Watch Ultra 3,v18.2.1,GS-LEO-23,GS-TX-A,Messages_Satellite,13.91,52.7,786.0,0.143
SES-188820,2026-08-03 15:09:38,iPhone 17 Pro,v18.2.0-b2,GS-LEO-23,GS-OR-D,Messages_Satellite,7.38,55.6,1033.0,0.041
SES-188821,2026-08-23 06:20:22,Watch Ultra 3,v18.1.0,GS-LEO-01,GS-OR-D,Messages_Satellite,7.45,18.9,1002.0,0.0915
SES-188822,2026-08-29 06:31:11,iPhone 17 Pro,v18.2.0-b2,GS-LEO-04,GS-TX-A,Messages_Satellite,11.87,28.4,899.0,0.0321
SES-188823,2026-08-10 05:40:06,iPhone 16 Pro,v18.2.0-b2,GS-LEO-07,GS-OR-D,Messages_Satellite,10.12,26.1,959.0,0.0329
SES-188824,2026-08-29 04:20:48,iPhone 17 Pro,v18.2.0-b2,GS-LEO-02,GS-CA-B,Messages_Satellite,15.96,43.4,3752.0,0.0291
SES-188825,2026-08-04 20:26:07,iPhone 15 Pro,v18.2.1,GS-LEO-04,GS-FL-C,Messages_Satellite,12.76,37.0,885.0,0.0162
SES-188826,2026-08-01 04:44:49,iPhone 15 Pro,v18.2.1,GS-LEO-05,GS-FL-C,Messages_Satellite,13.81,43.1,840.0,0.0124
SES-188827,2026-08-17 23:37:28,iPhone 15 Pro,v18.2.1,GS-LEO-03,GS-TX-A,Messages_Satellite,13.75,61.7,870.0,0.0176
SES-188828,2026-08-05 15:27:54,iPhone 15 Pro,v18.2.0-b2,GS-LEO-14,GS-TX-A,Roadside_Assistance,13.49,46.2,823.0,0.0244
SES-188829,2026-08-18 03:30:17,iPhone 15 Pro,v18.2.0-b2,GS-LEO-19,GS-FL-C,FindMy_Ping,13.04,45.2,820.0,0.0164
SES-188830,2026-08-31 13:59:40,iPhone 16 Pro,v18.2.0-b2,GS-LEO-05,GS-CA-B,Emergency_SOS,9.04,20.7,921.0,0.6175
SES-188831,2026-08-02 11:56:28,iPhone 15 Pro,v18.1.0,GS-LEO-22,GS-TX-A,Messages_Satellite,19.28,68.1,667.0,0.0914
SES-188832,2026-08-23 07:37:20,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-TX-A,Roadside_Assistance,13.92,63.3,843.0,0.123
SES-188833,2026-08-04 09:14:46,iPhone 15 Pro,v18.2.0-b2,GS-LEO-10,GS-CA-B,Messages_Satellite,12.5,40.4,889.0,0.1267
SES-188834,2026-08-31 11:13:58,Watch Ultra 3,v18.2.1,GS-LEO-16,GS-FL-C,Messages_Satellite,10.29,49.4,979.0,0.0356
SES-188835,2026-08-03 21:37:33,iPhone 17 Pro,v18.2.1,GS-LEO-05,GS-OR-D,FindMy_Ping,13.26,47.8,792.0,0.0392
SES-188836,2026-08-26 18:26:16,iPhone 16 Pro,v18.2.1,GS-LEO-24,GS-FL-C,Emergency_SOS,12.37,64.3,942.0,0.0696
SES-188837,2026-08-04 18:13:28,iPhone 16 Pro,v18.2.0-b2,GS-LEO-13,GS-CA-B,Messages_Satellite,16.68,39.0,2917.0,0.547
SES-188838,2026-08-21 00:17:39,iPhone 17 Pro,v18.1.0,GS-LEO-11,GS-TX-A,Messages_Satellite,8.64,64.3,994.0,0.0522
SES-188839,2026-08-18 23:30:22,iPhone 15 Pro,v18.2.0-b2,GS-LEO-09,GS-FL-C,Messages_Satellite,8.33,54.3,968.0,0.0306
SES-188840,2026-08-10 17:05:34,iPhone 17 Pro,v18.2.0-b2,GS-LEO-17,GS-CA-B,Messages_Satellite,9.16,71.0,4142.0,0.0772
SES-188841,2026-08-17 13:45:40,Watch Ultra 2,v18.1.0,GS-LEO-02,GS-OR-D,Roadside_Assistance,6.49,26.7,1107.0,0.1072
SES-188842,2026-08-28 21:56:28,iPhone 17 Pro,v18.1.0,GS-LEO-20,GS-TX-A,Messages_Satellite,14.53,33.0,773.0,0.0382
SES-188843,2026-08-26 20:41:30,Watch Ultra 2,v18.2.1,GS-LEO-09,GS-TX-A,FindMy_Ping,8.37,49.8,1011.0,0.0431
SES-188844,2026-08-18 13:49:53,iPhone 15 Pro,v18.2.1,GS-LEO-04,GS-FL-C,Roadside_Assistance,6.95,32.9,1027.0,0.0172
SES-188845,2026-08-04 01:26:19,Watch Ultra 2,v18.2.1,GS-LEO-21,GS-TX-A,Messages_Satellite,12.75,22.0,868.0,0.04
SES-188846,2026-08-18 17:30:53,iPhone 17 Pro,v18.2.0-b2,GS-LEO-13,GS-FL-C,Messages_Satellite,9.54,66.6,965.0,0.1445
SES-188847,2026-08-10 18:21:17,iPhone 17 Pro,v18.2.0-b2,GS-LEO-08,GS-CA-B,FindMy_Ping,5.28,51.6,992.0,0.0106
SES-188848,2026-08-31 08:36:34,iPhone 17 Pro,v18.1.0,GS-LEO-02,GS-FL-C,Roadside_Assistance,19.91,20.8,712.0,0.2028
SES-188849,2026-08-08 12:27:18,iPhone 15 Pro,v18.2.0-b2,GS-LEO-08,GS-OR-D,FindMy_Ping,12.95,23.5,957.0,0.0671
SES-188850,2026-08-04 00:11:50,iPhone 17 Pro,v18.1.0,GS-LEO-21,GS-OR-D,Emergency_SOS,15.71,74.2,740.0,0.1245
SES-188851,2026-08-30 22:54:39,iPhone 16 Pro,v18.2.0-b2,GS-LEO-23,GS-OR-D,FindMy_Ping,6.01,22.5,985.0,0.1962
SES-188852,2026-08-09 06:49:11,iPhone 15 Pro,v18.1.0,GS-LEO-03,GS-TX-A,Emergency_SOS,15.83,24.0,791.0,0.0907
SES-188853,2026-08-28 02:36:38,iPhone 16 Pro,v18.2.0-b2,GS-LEO-19,GS-CA-B,Emergency_SOS,5.17,73.5,1011.0,0.6179
SES-188854,2026-08-12 02:08:06,iPhone 16 Pro,v18.1.0,GS-LEO-21,GS-OR-D,FindMy_Ping,8.84,34.9,969.0,0.0471
SES-188855,2026-08-19 01:30:05,Watch Ultra 3,v18.2.1,GS-LEO-02,GS-FL-C,Messages_Satellite,10.49,65.7,1010.0,0.0333
SES-188856,2026-08-12 12:49:07,iPhone 16 Pro,v18.2.1,GS-LEO-14,GS-OR-D,Roadside_Assistance,5.27,56.8,1090.0,0.0298
SES-188857,2026-08-14 05:06:36,iPhone 15 Pro,v18.2.0-b2,GS-LEO-10,GS-CA-B,Messages_Satellite,15.17,24.4,739.0,0.0517
SES-188858,2026-08-08 07:42:53,Watch Ultra 3,v18.2.0-b2,GS-LEO-21,GS-TX-A,Roadside_Assistance,12.08,80.5,834.0,0.038
SES-188859,2026-08-14 08:32:00,iPhone 15 Pro,v18.2.0-b2,GS-LEO-20,GS-CA-B,Messages_Satellite,9.74,61.0,2967.0,0.0835
SES-188860,2026-08-30 07:15:32,iPhone 15 Pro,v18.2.0-b2,GS-LEO-21,GS-CA-B,Messages_Satellite,15.05,31.3,817.0,0.101
SES-188861,2026-08-17 02:14:18,iPhone 16 Pro,v18.1.0,GS-LEO-18,GS-FL-C,Messages_Satellite,13.3,65.3,884.0,0.0314
SES-188862,2026-08-01 10:28:15,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-FL-C,Messages_Satellite,15.7,59.5,810.0,0.0069
SES-188863,2026-08-04 21:17:12,iPhone 17 Pro,v18.2.0-b2,GS-LEO-19,GS-FL-C,FindMy_Ping,12.8,38.4,3420.0,0.0565
SES-188864,2026-08-16 11:56:31,iPhone 15 Pro,v18.2.1,GS-LEO-16,GS-OR-D,Messages_Satellite,8.48,54.6,987.0,0.0456
SES-188865,2026-08-09 06:31:09,iPhone 17 Pro,v18.2.1,GS-LEO-24,GS-TX-A,FindMy_Ping,9.14,78.1,1034.0,0.0125
SES-188866,2026-08-26 20:20:49,iPhone 15 Pro,v18.2.0-b2,GS-LEO-02,GS-TX-A,FindMy_Ping,6.01,44.2,1057.0,0.0354
SES-188867,2026-08-01 16:57:42,Watch Ultra 2,v18.2.1,GS-LEO-09,GS-TX-A,Messages_Satellite,15.44,48.2,830.0,0.0378
SES-188868,2026-08-03 13:32:44,iPhone 17 Pro,v18.2.1,GS-LEO-01,GS-FL-C,Emergency_SOS,6.95,84.8,925.0,0.1699
SES-188869,2026-08-21 05:40:17,Watch Ultra 3,v18.2.0-b2,GS-LEO-02,GS-OR-D,Messages_Satellite,14.96,82.6,784.0,0.0185
SES-188870,2026-08-13 18:27:08,iPhone 15 Pro,v18.2.1,GS-LEO-07,GS-OR-D,Emergency_SOS,13.79,77.5,907.0,0.0407
SES-188871,2026-08-26 14:15:18,iPhone 17 Pro,v18.2.0-b2,GS-LEO-03,GS-FL-C,Messages_Satellite,18.41,32.3,3654.0,0.0364
SES-188872,2026-08-20 20:31:50,iPhone 17 Pro,v18.2.0-b2,GS-LEO-16,GS-FL-C,Messages_Satellite,11.8,66.3,914.0,0.0639
SES-188873,2026-08-06 22:19:39,Watch Ultra 3,v18.1.0,GS-LEO-05,GS-CA-B,Messages_Satellite,12.32,18.1,916.0,0.1352
SES-188874,2026-08-31 09:07:29,iPhone 16 Pro,v18.1.0,GS-LEO-20,GS-OR-D,Messages_Satellite,11.46,40.6,949.0,0.0572
SES-188875,2026-08-16 05:30:00,Watch Ultra 3,v18.2.1,GS-LEO-10,GS-OR-D,Emergency_SOS,14.98,77.0,948.0,0.0453
SES-188876,2026-08-22 16:38:31,iPhone 15 Pro,v18.2.1,GS-LEO-24,GS-TX-A,Roadside_Assistance,10.41,36.0,945.0,0.0616
SES-188877,2026-08-23 04:03:49,iPhone 16 Pro,v18.2.1,GS-LEO-19,GS-CA-B,Messages_Satellite,11.89,42.6,974.0,0.0033
SES-188878,2026-08-29 14:21:02,iPhone 16 Pro,v18.2.1,GS-LEO-09,GS-OR-D,Messages_Satellite,9.18,63.2,925.0,0.0453
SES-188879,2026-08-29 05:59:16,iPhone 15 Pro,v18.2.1,GS-LEO-21,GS-OR-D,Roadside_Assistance,12.37,74.4,836.0,0.0055
SES-188880,2026-08-11 06:37:21,iPhone 16 Pro,v18.2.0-b2,GS-LEO-02,GS-CA-B,Emergency_SOS,11.48,50.0,3517.0,0.0474
SES-188881,2026-08-09 23:30:52,iPhone 17 Pro,v18.2.1,GS-LEO-03,GS-TX-A,Messages_Satellite,19.25,40.6,772.0,0.0813
SES-188882,2026-08-14 00:19:27,iPhone 16 Pro,v18.2.0-b2,GS-LEO-04,GS-OR-D,FindMy_Ping,10.28,67.5,938.0,0.0609
SES-188883,2026-08-20 13:22:46,iPhone 15 Pro,v18.1.0,GS-LEO-10,GS-OR-D,Messages_Satellite,10.45,47.7,1021.0,0.0104
SES-188884,2026-08-31 04:29:09,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-OR-D,Roadside_Assistance,14.5,28.7,801.0,0.0316
SES-188885,2026-08-20 10:19:13,Watch Ultra 3,v18.2.0-b2,GS-LEO-03,GS-CA-B,FindMy_Ping,6.2,39.3,1032.0,0.0204
SES-188886,2026-08-13 21:47:46,iPhone 16 Pro,v18.2.0-b2,GS-LEO-12,GS-OR-D,Messages_Satellite,10.08,46.5,962.0,0.0818
SES-188887,2026-08-30 08:58:49,iPhone 15 Pro,v18.2.1,GS-LEO-02,GS-CA-B,Messages_Satellite,13.93,22.3,750.0,0.0358
SES-188888,2026-08-09 06:32:57,iPhone 15 Pro,v18.2.0-b2,GS-LEO-06,GS-TX-A,Messages_Satellite,13.98,31.9,891.0,0.0135
